ID,MAP,type,is_display,,coord_index,,,,,,
2907,57,46620,1,763,763,0,0,0,0,0,0
2908,57,46510,1,750,750,0,0,0,0,0,0
2909,57,46570,1,754,754,0,0,0,0,0,0
2910,57,46720,1,759,759,0,0,0,0,0,0
2911,57,46780,0,542,542,0,0,0,0,0,0
2912,57,46780,0,550,550,0,0,0,0,0,0
2913,57,46780,0,547,547,0,0,0,0,0,0
2914,57,46780,0,548,548,0,0,0,0,0,0
2915,57,46780,0,545,545,0,0,0,0,0,0
2916,57,46780,0,540,540,0,0,0,0,0,0
2917,57,46780,0,549,549,0,0,0,0,0,0
2918,57,46780,0,543,543,0,0,0,0,0,0
2919,57,46801,1,607,607,0,0,0,0,0,0
2920,57,46604,1,605,605,0,0,0,0,0,0
2921,57,46502,1,601,601,0,0,0,0,0,0
2922,57,46701,1,602,602,0,0,0,0,0,0
2923,57,46504,1,606,606,0,0,0,0,0,0
2924,57,46603,1,604,604,0,0,0,0,0,0
2925,57,46703,1,603,603,0,0,0,0,0,0
2926,57,32100,1,100,100,0,0,0,0,0,0
2927,57,32100,1,104,104,0,0,0,0,0,0
2928,57,32100,1,313,116,1,0,0,0,0,0
2929,57,34100,1,114,114,0,0,0,0,0,0
2930,57,34100,1,110,110,0,0,0,0,0,0
2931,57,40006,1,108,307,0,0,1,0,1,1
2932,57,40001,1,312,312,0,0,1,0,0,1
2933,57,43400,0,305,305,0,0,0,0,0,0
2934,58,38100,1,121,121,0,0,0,0,0,0
2935,58,30300,1,100,100,0,0,0,0,0,0
2936,58,30301,1,111,111,0,0,0,0,0,0
2937,58,38001,1,114,114,0,0,0,0,0,0
2938,58,32001,1,110,110,0,0,0,0,0,0
2939,58,32200,1,112,112,0,0,0,0,0,0
2940,58,32100,1,106,106,0,0,0,0,0,0
2941,58,34200,1,109,109,0,0,0,0,0,0
2942,58,34001,1,104,104,0,0,0,0,0,0
2943,58,34000,1,107,107,0,0,0,0,0,0
2944,58,34000,1,103,103,0,0,0,0,0,0
2945,58,43410,0,350,350,0,0,0,0,0,0
2946,58,41000,1,108,307,0,0,1,0,1,1
2947,58,41000,1,314,314,0,0,1,0,0,1
2948,58,41000,1,306,306,0,0,1,0,0,1
2949,58,45000,1,301,301,0,0,1,0,0,1
2950,58,40006,1,308,308,0,0,1,0,0,1
2951,58,43401,0,310,310,0,0,0,0,0,0
2952,58,43000,0,312,312,0,0,0,0,0,0
2953,58,46880,1,757,757,0,0,0,0,0,0
2954,58,46560,1,756,756,0,0,0,0,0,0
2955,58,49420,1,190,190,0,0,0,0,0,0
2956,58,46520,1,758,758,0,0,0,0,0,0
2957,58,46620,1,760,760,0,0,0,0,0,0
2958,58,46640,1,762,762,0,0,0,0,0,0
2959,58,46660,1,755,755,0,0,0,0,0,0
2960,58,46690,1,761,761,0,0,0,0,0,0
2961,58,46580,1,750,750,0,0,0,0,0,0
2962,58,46510,1,763,763,0,0,0,0,0,0
2963,58,46570,1,753,753,0,0,0,0,0,0
2964,58,46550,1,759,759,0,0,0,0,0,0
2965,58,46720,1,754,754,0,0,0,0,0,0
2966,58,46780,0,541,541,0,0,0,0,0,0
2967,58,46780,0,549,549,0,0,0,0,0,0
2968,58,46780,0,540,540,0,0,0,0,0,0
2969,58,46780,0,547,547,0,0,0,0,0,0
2970,58,46780,0,544,544,0,0,0,0,0,0
2971,58,46780,0,548,548,0,0,0,0,0,0
2972,58,46780,0,542,542,0,0,0,0,0,0
2973,58,46780,0,546,546,0,0,0,0,0,0
2974,58,46800,1,603,603,0,0,0,0,0,0
2975,58,46504,1,601,601,0,0,0,0,0,0
2976,58,46605,1,607,607,0,0,0,0,0,0
2977,58,46602,1,602,602,0,0,0,0,0,0
2978,58,46703,1,605,605,0,0,0,0,0,0
2979,58,46502,1,606,606,0,0,0,0,0,0
2980,58,46702,1,604,604,0,0,0,0,0,0
2981,58,30300,1,120,120,0,0,0,0,0,0
2982,58,30301,1,113,113,0,0,0,0,0,0
2983,58,38100,1,117,117,0,0,0,0,0,0
2984,58,32100,1,313,116,1,0,0,0,0,0
2985,58,34001,1,307,108,0,0,0,1,0,0
2986,58,37900,1,302,302,0,0,1,0,0,1
2987,58,43401,0,305,305,0,0,0,0,0,0
2988,58,43000,0,313,313,0,1,0,0,0,0
2989,59,30301,1,129,129,0,0,0,0,0,0
2990,59,30000,1,106,106,0,0,0,0,0,0
2991,59,38000,1,103,103,0,0,0,0,0,0
2992,59,38001,1,100,100,0,0,0,0,0,0
2993,59,32101,1,104,104,0,0,0,0,0,0
2994,59,32201,1,112,112,0,0,0,0,0,0
2995,59,32200,1,114,114,0,0,0,0,0,0
2996,59,34300,1,101,101,0,0,0,0,0,0
2997,59,34102,1,109,109,0,0,0,0,0,0
2998,59,34200,1,117,117,0,0,0,0,0,0
2999,59,34102,1,113,113,0,0,0,0,0,0
3000,59,43011,0,364,364,0,0,0,0,0,0
3001,59,41000,1,306,306,0,0,1,0,0,1
3002,59,41000,1,108,307,0,0,1,0,1,1
3003,59,41000,1,310,310,0,0,1,0,0,1
3004,59,45000,1,302,302,0,0,1,0,0,1
3005,59,40000,1,301,301,0,0,1,0,0,1
3006,59,43501,0,308,308,0,0,0,0,0,0
3007,59,43000,0,313,313,0,1,0,0,0,0
3008,59,46950,1,757,757,0,0,0,0,0,0
3009,59,46660,1,756,756,0,0,0,0,0,0
3010,59,49430,1,190,190,0,0,0,0,0,0
3011,59,46670,1,760,760,0,0,0,0,0,0
3012,59,46640,1,750,750,0,0,0,0,0,0
3013,59,46560,1,763,763,0,0,0,0,0,0
3014,59,46530,1,758,758,0,0,0,0,0,0
3015,59,46510,1,755,755,0,0,0,0,0,0
3016,59,46620,1,753,753,0,0,0,0,0,0
3017,59,46550,1,761,761,0,0,0,0,0,0
3018,59,46770,1,762,762,0,0,0,0,0,0
3019,59,46650,1,754,754,0,0,0,0,0,0
3020,59,46590,1,759,759,0,0,0,0,0,0
3021,59,46703,1,606,606,0,0,0,0,0,0
3022,59,46505,1,605,605,0,0,0,0,0,0
3023,59,46604,1,602,602,0,0,0,0,0,0
3024,59,46603,1,607,607,0,0,0,0,0,0
3025,59,46602,1,601,601,0,0,0,0,0,0
3026,59,46700,1,604,604,0,0,0,0,0,0
3027,59,46502,1,603,603,0,0,0,0,0,0
3028,59,30000,1,313,116,1,0,0,0,0,0
3029,59,38001,1,107,107,0,0,0,0,0,0
3030,59,32200,1,120,120,0,0,0,0,0,0
3031,59,32200,1,110,110,0,0,0,0,0,0
3032,59,32101,1,307,108,0,0,0,1,0,0
3033,59,45000,1,305,305,0,0,1,0,0,1
3034,59,43501,0,300,300,0,0,0,0,0,0
3035,59,43000,0,312,312,0,0,0,0,0,0
3036,60,30001,1,129,129,0,0,0,0,0,0
3037,60,30300,1,100,100,0,0,0,0,0,0
3038,60,38000,1,101,101,0,0,0,0,0,0
3039,60,38101,1,313,116,1,0,0,0,0,0
3040,60,32201,1,113,113,0,0,0,0,0,0
3041,60,32000,1,109,109,0,0,0,0,0,0
3042,60,32000,1,117,117,0,0,0,0,0,0
3043,60,34102,1,114,114,0,0,0,0,0,0
3044,60,34300,1,104,104,0,0,0,0,0,0
3045,60,34102,1,112,112,0,0,0,0,0,0
3046,60,44010,1,364,364,0,0,1,0,0,1
3047,60,41000,1,301,301,0,0,1,0,0,1
3048,60,41000,1,308,308,0,0,1,0,0,1
3049,60,41000,1,310,310,0,0,1,0,0,1
3050,60,40004,1,116,313,0,1,1,0,0,1
3051,60,43400,0,300,300,0,0,0,0,0,0
3052,60,43401,0,305,305,0,0,0,0,0,0
3053,60,46820,1,757,757,0,0,0,0,0,0
3054,60,46540,1,756,756,0,0,0,0,0,0
3055,60,49410,1,190,190,0,0,0,0,0,0
3056,60,46680,1,761,761,0,0,0,0,0,0
3057,60,46560,1,755,755,0,0,0,0,0,0
3058,60,46630,1,762,762,0,0,0,0,0,0
3059,60,46770,1,763,763,0,0,0,0,0,0
3060,60,46710,1,760,760,0,0,0,0,0,0
3061,60,46550,1,750,750,0,0,0,0,0,0
3062,60,46701,1,602,602,0,0,0,0,0,0
3063,60,46503,1,605,605,0,0,0,0,0,0
3064,60,46605,1,606,606,0,0,0,0,0,0
3065,60,46606,1,607,607,0,0,0,0,0,0
3066,60,30001,1,307,108,0,0,0,1,0,0
3067,60,32000,1,110,110,0,0,0,0,0,0
3068,60,43401,0,312,312,0,0,0,0,0,0
3069,60,43401,0,307,307,0,0,0,0,1,0
3070,61,20400,1,104,104,0,0,0,0,0,0
3071,61,38000,1,121,121,0,0,0,0,0,0
3072,61,30301,1,113,113,0,0,0,0,0,0
3073,61,30000,1,313,116,1,0,0,0,0,0
3074,61,38101,1,117,117,0,0,0,0,0,0
3075,61,32101,1,100,100,0,0,0,0,0,0
3076,61,32102,1,109,109,0,0,0,0,0,0
3077,61,32102,1,112,112,0,0,0,0,0,0
3078,61,34200,1,307,108,0,0,0,1,0,0
3079,61,34003,1,110,110,0,0,0,0,0,0
3080,61,34003,1,114,114,0,0,0,0,0,0
3081,61,43410,0,350,350,0,0,0,0,0,0
3082,61,41000,1,314,314,0,0,1,0,0,1
3083,61,41000,1,301,301,0,0,1,0,0,1
3084,61,41000,1,108,307,0,0,1,0,1,1
3085,61,40002,1,305,305,0,0,1,0,0,1
3086,61,43401,0,310,310,0,0,0,0,0,0
3087,61,43501,0,312,312,0,0,0,0,0,0
3088,61,46810,1,757,757,0,0,0,0,0,0
3089,61,46540,1,756,756,0,0,0,0,0,0
3090,61,49420,1,190,190,0,0,0,0,0,0
3091,61,46580,1,755,755,0,0,0,0,0,0
3092,61,46630,1,760,760,0,0,0,0,0,0
3093,61,46520,1,762,762,0,0,0,0,0,0
3094,61,46570,1,750,750,0,0,0,0,0,0
3095,61,46690,1,763,763,0,0,0,0,0,0
3096,61,46510,1,761,761,0,0,0,0,0,0
3097,61,46602,1,607,607,0,0,0,0,0,0
3098,61,46701,1,606,606,0,0,0,0,0,0
3099,61,46605,1,602,602,0,0,0,0,0,0
3100,61,46502,1,605,605,0,0,0,0,0,0
3101,61,38000,1,111,111,0,0,0,0,0,0
3102,61,37900,1,308,308,0,0,1,0,0,1
3103,61,43401,0,313,313,0,1,0,0,0,0
3104,62,30000,1,129,129,0,0,0,0,0,0
3105,62,30301,1,113,113,0,0,0,0,0,0
3106,62,38001,1,117,117,0,0,0,0,0,0
3107,62,38000,1,109,109,0,0,0,0,0,0
3108,62,32000,1,313,116,1,0,0,0,0,0
3109,62,32201,1,307,108,0,0,0,1,0,0
3110,62,32000,1,110,110,0,0,0,0,0,0
3111,62,34003,1,104,104,0,0,0,0,0,0
3112,62,34104,1,101,101,0,0,0,0,0,0
3113,62,34104,1,112,112,0,0,0,0,0,0
3114,62,45010,1,364,364,0,0,1,0,0,1
3115,62,41000,1,301,301,0,0,1,0,0,1
3116,62,41000,1,312,312,0,0,1,0,0,1
3117,62,41000,1,305,305,0,0,1,0,0,1
3118,62,40000,1,310,310,0,0,1,0,0,1
3119,62,43001,0,300,300,0,0,0,0,0,0
3120,62,43501,0,308,308,0,0,0,0,0,0
3121,62,46880,1,757,757,0,0,0,0,0,0
3122,62,46660,1,756,756,0,0,0,0,0,0
3123,62,49430,1,190,190,0,0,0,0,0,0
3124,62,46740,1,762,762,0,0,0,0,0,0
3125,62,46680,1,750,750,0,0,0,0,0,0
3126,62,46540,1,760,760,0,0,0,0,0,0
3127,62,46770,1,755,755,0,0,0,0,0,0
3128,62,46510,1,761,761,0,0,0,0,0,0
3129,62,46550,1,763,763,0,0,0,0,0,0
3130,62,46603,1,602,602,0,0,0,0,0,0
3131,62,46503,1,605,605,0,0,0,0,0,0
3132,62,46602,1,607,607,0,0,0,0,0,0
3133,62,46700,1,606,606,0,0,0,0,0,0
3134,62,49400,1,712,712,0,0,0,0,0,0
3135,62,34003,1,114,114,0,0,0,0,0,0
3136,62,34104,1,100,100,0,0,0,0,0,0
3137,62,37900,1,108,307,0,0,1,0,1,1
3138,62,45000,1,116,313,0,1,1,0,0,1
3139,63,38100,1,126,126,0,0,0,0,0,0
3140,63,30300,1,101,101,0,0,0,0,0,0
3141,63,30301,1,112,112,0,0,0,0,0,0
3142,63,38101,1,110,110,0,0,0,0,0,0
3143,63,32102,1,113,113,0,0,0,0,0,0
3144,63,32000,1,111,111,0,0,0,0,0,0
3145,63,32000,1,109,109,0,0,0,0,0,0
3146,63,34002,1,114,114,0,0,0,0,0,0
3147,63,34103,1,117,117,0,0,0,0,0,0
3148,63,34002,1,100,100,0,0,0,0,0,0
3149,63,43411,0,358,358,0,0,0,0,0,0
3150,63,41000,1,305,305,0,0,1,0,0,1
3151,63,41000,1,314,314,0,0,1,0,0,1
3152,63,41000,1,300,300,0,0,1,0,0,1
3153,63,40000,1,310,310,0,0,1,0,0,1
3154,63,43501,0,307,307,0,0,0,0,1,0
3155,63,43000,0,313,313,0,1,0,0,0,0
3156,63,46950,1,757,757,0,0,0,0,0,0
3157,63,46560,1,756,756,0,0,0,0,0,0
3158,63,49410,1,190,190,0,0,0,0,0,0
3159,63,46630,1,750,750,0,0,0,0,0,0
3160,63,46580,1,761,761,0,0,0,0,0,0
3161,63,46530,1,762,762,0,0,0,0,0,0
3162,63,46770,1,763,763,0,0,0,0,0,0
3163,63,46620,1,755,755,0,0,0,0,0,0
3164,63,46570,1,760,760,0,0,0,0,0,0
3165,63,46780,0,548,548,0,0,0,0,0,0
3166,63,46780,0,550,550,0,0,0,0,0,0
3167,63,46780,0,547,547,0,0,0,0,0,0
3168,63,46780,0,553,553,0,0,0,0,0,0
3169,63,46780,0,540,540,0,0,0,0,0,0
3170,63,46780,0,542,542,0,0,0,0,0,0
3171,63,46780,0,546,546,0,0,0,0,0,0
3172,63,46780,0,549,549,0,0,0,0,0,0
3173,63,46602,1,607,607,0,0,0,0,0,0
3174,63,46503,1,602,602,0,0,0,0,0,0
3175,63,46703,1,605,605,0,0,0,0,0,0
3176,63,46603,1,606,606,0,0,0,0,0,0
3177,63,30301,1,104,104,0,0,0,0,0,0
3178,63,34103,1,313,116,1,0,0,0,0,0
3179,63,40002,1,312,312,0,0,1,0,0,1
3180,63,43501,0,301,301,0,0,0,0,0,0
3181,64,30301,1,128,128,0,0,0,0,0,0
3182,64,30000,1,100,100,0,0,0,0,0,0
3183,64,38000,1,109,109,0,0,0,0,0,0
3184,64,38001,1,113,113,0,0,0,0,0,0
3185,64,32102,1,111,111,0,0,0,0,0,0
3186,64,32000,1,307,108,0,0,0,1,0,0
3187,64,32102,1,101,101,0,0,0,0,0,0
3188,64,34001,1,117,117,0,0,0,0,0,0
3189,64,34103,1,313,116,1,0,0,0,0,0
3190,64,34103,1,104,104,0,0,0,0,0,0
3191,64,41010,1,362,362,0,0,1,0,0,1
3192,64,41000,1,300,300,0,0,1,0,0,1
3193,64,41000,1,116,313,0,1,1,0,0,1
3194,64,41000,1,108,307,0,0,1,0,1,1
3195,64,40003,1,310,310,0,0,1,0,0,1
3196,64,43501,0,301,301,0,0,0,0,0,0
3197,64,43401,0,314,314,0,0,0,0,0,0
3198,64,46870,1,757,757,0,0,0,0,0,0
3199,64,46530,1,756,756,0,0,0,0,0,0
3200,64,49410,1,190,190,0,0,0,0,0,0
3201,64,46740,1,762,762,0,0,0,0,0,0
3202,64,46660,1,750,750,0,0,0,0,0,0
3203,64,46540,1,761,761,0,0,0,0,0,0
3204,64,46510,1,755,755,0,0,0,0,0,0
3205,64,46690,1,760,760,0,0,0,0,0,0
3206,64,45510,1,763,763,0,0,0,0,0,0
3207,64,46605,1,602,602,0,0,0,0,0,0
3208,64,46602,1,606,606,0,0,0,0,0,0
3209,64,46505,1,607,607,0,0,0,0,0,0
3210,64,46700,1,605,605,0,0,0,0,0,0
3211,64,30301,1,112,112,0,0,0,0,0,0
3212,64,34001,1,110,110,0,0,0,0,0,0
3213,64,43401,0,305,305,0,0,0,0,0,0
3214,64,43401,0,308,308,0,0,0,0,0,0
3215,65,30000,1,126,126,0,0,0,0,0,0
3216,65,30300,1,113,113,0,0,0,0,0,0
3217,65,38101,1,103,103,0,0,0,0,0,0
3218,65,38100,1,104,104,0,0,0,0,0,0
3219,65,32100,1,313,116,1,0,0,0,0,0
3220,65,32101,1,120,120,0,0,0,0,0,0
3221,65,34102,1,117,117,0,0,0,0,0,0
3222,65,34104,1,109,109,0,0,0,0,0,0
3223,65,34104,1,100,100,0,0,0,0,0,0
3224,65,44010,1,358,358,0,0,1,0,0,1
3225,65,41000,1,314,314,0,0,1,0,0,1
3226,65,41000,1,302,302,0,0,1,0,0,1
3227,65,41000,1,305,305,0,0,1,0,0,1
3228,65,40006,1,116,313,0,1,1,0,0,1
3229,65,43000,0,312,312,0,0,0,0,0,0
3230,65,43401,0,307,307,0,0,0,0,1,0
3231,65,46910,1,757,757,0,0,0,0,0,0
3232,65,46540,1,756,756,0,0,0,0,0,0
3233,65,49430,1,190,190,0,0,0,0,0,0
3234,65,46580,1,755,755,0,0,0,0,0,0
3235,65,46740,1,753,753,0,0,0,0,0,0
3236,65,46530,1,763,763,0,0,0,0,0,0
3237,65,46770,1,750,750,0,0,0,0,0,0
3238,65,46710,1,754,754,0,0,0,0,0,0
3239,65,46620,1,762,762,0,0,0,0,0,0
3240,65,46802,1,601,601,0,0,0,0,0,0
3241,65,46602,1,605,605,0,0,0,0,0,0
3242,65,46702,1,602,602,0,0,0,0,0,0
3243,65,46502,1,607,607,0,0,0,0,0,0
3244,65,32101,1,114,114,0,0,0,0,0,0
3245,65,34102,1,101,101,0,0,0,0,0,0
3246,65,37900,1,301,301,0,0,1,0,0,1
3247,65,45000,1,300,300,0,0,1,0,0,1
3248,65,49400,1,718,718,0,0,0,0,0,0
3249,66,30301,1,125,125,0,0,0,0,0,0
3250,66,30000,1,103,103,0,0,0,0,0,0
3251,66,38001,1,101,101,0,0,0,0,0,0
3252,66,38101,1,104,104,0,0,0,0,0,0
3253,66,32001,1,117,117,0,0,0,0,0,0
3254,66,32000,1,120,120,0,0,0,0,0,0
3255,66,34100,1,113,113,0,0,0,0,0,0
3256,66,34300,1,100,100,0,0,0,0,0,0
3257,66,34100,1,109,109,0,0,0,0,0,0
3258,66,43410,0,357,357,0,0,0,0,0,0
3259,66,41000,1,302,302,0,0,1,0,0,1
3260,66,41000,1,116,313,0,1,1,0,0,1
3261,66,41000,1,308,308,0,0,1,0,0,1
3262,66,40008,1,305,305,0,0,1,0,0,1
3263,66,43501,0,300,300,0,0,0,0,0,0
3264,66,43401,0,312,312,0,0,0,0,0,0
3265,66,46910,1,757,757,0,0,0,0,0,0
3266,66,46560,1,756,756,0,0,0,0,0,0
3267,66,49420,1,190,190,0,0,0,0,0,0
3268,66,46530,1,762,762,0,0,0,0,0,0
3269,66,46520,1,750,750,0,0,0,0,0,0
3270,66,46630,1,753,753,0,0,0,0,0,0
3271,66,46770,1,763,763,0,0,0,0,0,0
3272,66,46720,1,755,755,0,0,0,0,0,0
3273,66,46690,1,754,754,0,0,0,0,0,0
3274,66,46800,1,601,601,0,0,0,0,0,0
3275,66,46703,1,607,607,0,0,0,0,0,0
3276,66,46604,1,605,605,0,0,0,0,0,0
3277,66,46502,1,602,602,0,0,0,0,0,0
3278,66,38001,1,313,116,1,0,0,0,0,0
3279,66,32000,1,114,114,0,0,0,0,0,0
3280,66,45000,1,301,301,0,0,1,0,0,1
3281,66,43501,0,314,314,0,0,0,0,0,0
3282,67,38001,1,126,126,0,0,0,0,0,0
3283,67,30300,1,103,103,0,0,0,0,0,0
3284,67,30301,1,100,100,0,0,0,0,0,0
3285,67,38000,1,313,116,1,0,0,0,0,0
3286,67,32001,1,117,117,0,0,0,0,0,0
3287,67,32102,1,113,113,0,0,0,0,0,0
3288,67,34200,1,120,120,0,0,0,0,0,0
3289,67,34000,1,114,114,0,0,0,0,0,0
3290,67,34000,1,104,104,0,0,0,0,0,0
3291,67,43011,0,358,358,0,0,0,0,0,0
3292,67,41000,1,305,305,0,0,1,0,0,1
3293,67,41000,1,312,312,0,0,1,0,0,1
3294,67,41000,1,302,302,0,0,1,0,0,1
3295,67,40000,1,300,300,0,0,1,0,0,1
3296,67,43001,0,301,301,0,0,0,0,0,0
3297,67,43000,0,313,313,0,1,0,0,0,0
3298,67,46950,1,757,757,0,0,0,0,0,0
3299,67,46630,1,756,756,0,0,0,0,0,0
3300,67,49430,1,190,190,0,0,0,0,0,0
3301,67,46670,1,754,754,0,0,0,0,0,0
3302,67,46530,1,762,762,0,0,0,0,0,0
3303,67,46640,1,755,755,0,0,0,0,0,0
3304,67,46550,1,763,763,0,0,0,0,0,0
3305,67,46710,1,750,750,0,0,0,0,0,0
3306,67,46650,1,753,753,0,0,0,0,0,0
3307,67,46780,0,542,542,0,0,0,0,0,0
3308,67,46780,0,549,549,0,0,0,0,0,0
3309,67,46780,0,548,548,0,0,0,0,0,0
3310,67,46780,0,541,541,0,0,0,0,0,0
3311,67,46780,0,554,554,0,0,0,0,0,0
3312,67,46780,0,540,540,0,0,0,0,0,0
3313,67,46780,0,550,550,0,0,0,0,0,0
3314,67,46780,0,544,544,0,0,0,0,0,0
3315,67,46603,1,602,602,0,0,0,0,0,0
3316,67,46503,1,605,605,0,0,0,0,0,0
3317,67,46604,1,607,607,0,0,0,0,0,0
3318,67,46704,1,601,601,0,0,0,0,0,0
3319,67,38000,1,101,101,0,0,0,0,0,0
3320,67,32102,1,109,109,0,0,0,0,0,0
3321,67,40005,1,314,314,0,0,1,0,0,1
3322,67,43001,0,307,307,0,0,0,0,1,0
3323,68,38000,1,129,129,0,0,0,0,0,0
3324,68,30301,1,114,114,0,0,0,0,0,0
3325,68,30000,1,113,113,0,0,0,0,0,0
3326,68,38100,1,313,116,1,0,0,0,0,0
3327,68,32000,1,117,117,0,0,0,0,0,0
3328,68,32001,1,101,101,0,0,0,0,0,0
3329,68,34003,1,104,104,0,0,0,0,0,0
3330,68,34002,1,103,103,0,0,0,0,0,0
3331,68,34002,1,109,109,0,0,0,0,0,0
3332,68,43010,0,364,364,0,0,0,0,0,0
3333,68,41000,1,301,301,0,0,1,0,0,1
3334,68,41000,1,305,305,0,0,1,0,0,1
3335,68,41000,1,116,313,0,1,1,0,0,1
3336,68,40003,1,312,312,0,0,1,0,0,1
3337,68,43000,0,308,308,0,0,0,0,0,0
3338,68,43401,0,302,302,0,0,0,0,0,0
3339,68,46880,1,757,757,0,0,0,0,0,0
3340,68,46740,1,756,756,0,0,0,0,0,0
3341,68,49420,1,190,190,0,0,0,0,0,0
3342,68,46530,1,753,753,0,0,0,0,0,0
3343,68,46630,1,763,763,0,0,0,0,0,0
3344,68,46540,1,750,750,0,0,0,0,0,0
3345,68,46710,1,754,754,0,0,0,0,0,0
3346,68,46720,1,762,762,0,0,0,0,0,0
3347,68,46620,1,755,755,0,0,0,0,0,0
3348,68,46700,1,605,605,0,0,0,0,0,0
3349,68,46503,1,602,602,0,0,0,0,0,0
3350,68,46602,1,601,601,0,0,0,0,0,0
3351,68,46605,1,607,607,0,0,0,0,0,0
3352,68,38000,1,100,100,0,0,0,0,0,0
3353,68,34003,1,307,108,0,0,0,1,0,0
3354,68,34002,1,120,120,0,0,0,0,0,0
3355,68,37900,1,108,307,0,0,1,0,1,1
3356,68,45000,1,300,300,0,0,1,0,0,1
3357,69,30000,1,121,121,0,0,0,0,0,0
3358,69,30001,1,114,114,0,0,0,0,0,0
3359,69,38100,1,103,103,0,0,0,0,0,0
3360,69,38101,1,100,100,0,0,0,0,0,0
3361,69,32100,1,113,113,0,0,0,0,0,0
3362,69,32200,1,109,109,0,0,0,0,0,0
3363,69,34104,1,307,108,0,0,0,1,0,0
3364,69,34002,1,120,120,0,0,0,0,0,0
3365,69,34002,1,117,117,0,0,0,0,0,0
3366,69,43011,0,350,350,0,0,0,0,0,0
3367,69,41000,1,108,307,0,0,1,0,1,1
3368,69,41000,1,308,308,0,0,1,0,0,1
3369,69,41000,1,116,313,0,1,1,0,0,1
3370,69,40009,1,312,312,0,0,1,0,0,1
3371,69,43000,0,301,301,0,0,0,0,0,0
3372,69,43401,0,305,305,0,0,0,0,0,0
3373,69,46880,1,757,757,0,0,0,0,0,0
3374,69,46640,1,756,756,0,0,0,0,0,0
3375,69,49420,1,190,190,0,0,0,0,0,0
3376,69,46630,1,755,755,0,0,0,0,0,0
3377,69,46520,1,762,762,0,0,0,0,0,0
3378,69,46530,1,753,753,0,0,0,0,0,0
3379,69,46550,1,754,754,0,0,0,0,0,0
3380,69,46510,1,750,750,0,0,0,0,0,0
3381,69,46650,1,763,763,0,0,0,0,0,0
3382,69,46503,1,607,607,0,0,0,0,0,0
3383,69,46701,1,601,601,0,0,0,0,0,0
3384,69,46603,1,602,602,0,0,0,0,0,0
3385,69,46605,1,605,605,0,0,0,0,0,0
3386,69,30001,1,104,104,0,0,0,0,0,0
3387,69,38101,1,313,116,1,0,0,0,0,0
3388,69,45000,1,314,314,0,0,1,0,0,1
3389,69,40004,1,302,302,0,0,1,0,0,1
3390,70,30001,1,124,124,0,0,0,0,0,0
3391,70,30301,1,112,112,0,0,0,0,0,0
3392,70,38000,1,106,106,0,0,0,0,0,0
3393,70,38001,1,117,117,0,0,0,0,0,0
3394,70,32101,1,111,111,0,0,0,0,0,0
3395,70,32200,1,100,100,0,0,0,0,0,0
3396,70,32101,1,107,107,0,0,0,0,0,0
3397,70,34200,1,101,101,0,0,0,0,0,0
3398,70,34103,1,103,103,0,0,0,0,0,0
3399,70,34200,1,104,104,0,0,0,0,0,0
3400,70,43411,0,356,356,0,0,0,0,0,0
3401,70,41000,1,314,314,0,0,1,0,0,1
3402,70,41000,1,302,302,0,0,1,0,0,1
3403,70,41000,1,310,310,0,0,1,0,0,1
3404,70,40004,1,301,301,0,0,1,0,0,1
3405,70,43400,0,300,300,0,0,0,0,0,0
3406,70,46950,1,757,757,0,0,0,0,0,0
3407,70,46520,1,756,756,0,0,0,0,0,0
3408,70,49420,1,190,190,0,0,0,0,0,0
3409,70,46560,1,315,315,0,0,0,0,0,0
3410,70,46540,1,309,309,0,0,0,0,0,0
3411,70,46680,1,322,322,0,0,0,0,0,0
3412,70,46630,1,318,318,0,0,0,0,0,0
3413,70,46640,1,319,319,0,0,0,0,0,0
3414,70,46530,1,317,317,0,0,0,0,0,0
3415,70,46740,1,761,761,0,0,0,0,0,0
3416,70,46540,1,750,750,0,0,0,0,0,0
3417,70,46590,1,753,753,0,0,0,0,0,0
3418,70,46570,1,759,759,0,0,0,0,0,0
3419,70,46620,1,755,755,0,0,0,0,0,0
3420,70,46710,1,760,760,0,0,0,0,0,0
3421,70,45510,1,754,754,0,0,0,0,0,0
3422,70,46720,1,758,758,0,0,0,0,0,0
3423,70,46503,1,601,601,0,0,0,0,0,0
3424,70,46700,1,602,602,0,0,0,0,0,0
3425,70,46505,1,604,604,0,0,0,0,0,0
3426,70,46606,1,606,606,0,0,0,0,0,0
3427,70,46703,1,607,607,0,0,0,0,0,0
3428,70,46603,1,603,603,0,0,0,0,0,0
3429,70,41300,0,321,321,0,0,0,0,0,0
3430,70,43300,1,316,316,0,0,0,0,0,0
3431,70,43301,1,320,320,0,0,0,0,0,0
3432,70,38001,1,313,116,1,0,0,0,0,0
3433,70,32200,1,110,110,0,0,0,0,0,0
3434,70,45000,1,305,305,0,0,1,0,0,1
3435,70,43501,0,313,313,0,1,0,0,0,0
3436,71,38001,1,129,129,0,0,0,0,0,0
3437,71,30300,1,112,112,0,0,0,0,0,0
3438,71,30301,1,100,100,0,0,0,0,0,0
3439,71,38100,1,103,103,0,0,0,0,0,0
3440,71,32200,1,107,107,0,0,0,0,0,0
3441,71,32000,1,101,101,0,0,0,0,0,0
3442,71,32200,1,110,110,0,0,0,0,0,0
3443,71,34104,1,106,106,0,0,0,0,0,0
